,name,nobjquadnegev,nintvars,nnlvars,nsos1,nsos2,conscurvature,njacobiannz,nlaghessiandiagnz,ncontvars,nquadfunc,laghessianmaxblocksize,objsense,nbinvars,nlnz,convex,nz,nobjquadposev,laghessianminblocksize,nobjquadnz,solsource,nlaghessianblocks,donor,nsemi,nlaghessiannz,laghessianavgblocksize,ncons,nconcavenlcons,nnlbinvars,nconvexnlcons,nquadcons,nvars,nobjnlnz,solinfeasibility,objcurvature,nindefinitenlcons,nnlintvars,ndiagquadcons,nnlsemi,nobjnz,nlincons,nsingleboundedvars,nlinfunc,nboundedvars,njacobiannlnz,nobjquaddiagnz,objtype,probtype,solobjvalue,nnlfunc,density,nldensity,objquaddensity,objquadproblevfrac
276,QPLIB_3624,0.0,0.0,6440.0,0.0,0.0,indefinite,19200.0,3200.0,6400.0,3200.0,81.0,min,40.0,9600.0,0.0,22440.0,0.0,1.0,0.0,Solution found by BARON,3240.0,Stefan Vigerske,0.0,9600.0,1.987654,6480.0,0.0,40.0,0.0,3200.0,6440.0,0.0,2.2204460489999999e-16,linear,3200.0,0.0,0.0,0.0,3240.0,3280.0,6400.0,3281.0,0.0,9600.0,0.0,linear,LMQ,263.8991613,3200.0,0.000537644198378,0.000465838509317,0.0,0.0
277,QPLIB_3625,0.0,0.0,598.0,0.0,0.0,indefinite,2346.0,0.0,598.0,46.0,13.0,min,46.0,598.0,0.0,2392.0,0.0,13.0,0.0,Solution found by LINDO,46.0,Stefan Vigerske,0.0,1104.0,13.0,237.0,0.0,0.0,0.0,46.0,644.0,0.0,2.182787284e-11,linear,46.0,0.0,0.0,0.0,46.0,191.0,598.0,192.0,0.0,598.0,0.0,linear,LMQ,106.3541548,46.0,0.015606242497,0.0217391304348,0.0,0.0
278,QPLIB_3631,0.0,0.0,43.0,0.0,0.0,indefinite,2031.0,0.0,143.0,25.0,43.0,min,750.0,111.0,0.0,2056.0,0.0,43.0,0.0,Solution found by LINDO,1.0,Stefan Vigerske,0.0,172.0,43.0,235.0,0.0,0.0,0.0,25.0,893.0,0.0,3.552713679e-15,linear,25.0,0.0,0.0,0.0,25.0,210.0,0.0,211.0,4.0,111.0,0.0,linear,LMQ,491.3797145,25.0,0.00975572721924,0.103255813953,0.0,0.0
279,QPLIB_3642,506.0,0.0,1035.0,0.0,0.0,linear,0.0,0.0,0.0,1.0,1035.0,max,1035.0,1035.0,0.0,1035.0,506.0,1035.0,2024.0,Solution found by CPLEX,1.0,Stefan Vigerske,0.0,4048.0,1035.0,0.0,0.0,1035.0,0.0,0.0,1035.0,1035.0,0.0,indefinite,0.0,0.0,0.0,0.0,1035.0,0.0,0.0,0.0,0.0,0.0,0.0,quadratic,QBN,1034.0,1.0,1.0,1.0,0.00377885131508,0.488888888889
280,QPLIB_3643,0.0,72.0,224.0,0.0,0.0,indefinite,4885.0,0.0,72.0,68.0,28.0,min,216.0,758.0,0.0,4917.0,0.0,28.0,0.0,Solution found by SCIP,8.0,Stefan Vigerske,0.0,432.0,28.0,893.0,0.0,144.0,0.0,68.0,360.0,0.0,4.547473509e-13,linear,68.0,72.0,0.0,0.0,32.0,825.0,8.0,826.0,72.0,758.0,0.0,linear,LGQ,205.1370794,68.0,0.0152777777778,0.0497636554622,0.0,0.0
281,QPLIB_3645,0.0,0.0,201.0,0.0,0.0,indefinite,20906.0,201.0,302.0,2.0,1.0,min,101.0,201.0,0.0,20907.0,0.0,1.0,0.0,Solution found by SCIP,201.0,Stefan Vigerske,0.0,201.0,1.0,306.0,0.0,0.0,1.0,2.0,403.0,0.0,1.387778781e-17,linear,1.0,0.0,2.0,0.0,1.0,304.0,1.0,305.0,0.0,201.0,0.0,linear,LMQ,-0.1050046074,2.0,0.168985055084,0.5,0.0,0.0
282,QPLIB_3646,0.0,0.0,2020.0,0.0,0.0,indefinite,6000.0,1000.0,2000.0,1000.0,51.0,min,20.0,3000.0,0.0,7020.0,0.0,1.0,0.0,Solution found by SCIP,1020.0,Stefan Vigerske,0.0,3000.0,1.980392,2050.0,0.0,20.0,0.0,1000.0,2020.0,0.0,2.2204460489999999e-16,linear,1000.0,0.0,0.0,0.0,1020.0,1050.0,2000.0,1051.0,0.0,3000.0,0.0,linear,LMQ,230.2021495,1000.0,0.00169441615054,0.00148514851485,0.0,0.0
283,QPLIB_3648,0.0,0.0,120.0,0.0,0.0,indefinite,2640.0,0.0,680.0,40.0,3.0,min,40.0,120.0,0.0,2680.0,0.0,3.0,0.0,Solution found by ANTIGONE,40.0,Stefan Vigerske,0.0,240.0,3.0,346.0,0.0,40.0,0.0,40.0,720.0,0.0,5.820766091e-11,linear,40.0,0.0,0.0,0.0,40.0,306.0,80.0,307.0,0.0,120.0,0.0,linear,LMQ,94.6112071,40.0,0.0107268651937,0.025,0.0,0.0
284,QPLIB_3650,462.0,0.0,946.0,0.0,0.0,linear,0.0,0.0,0.0,1.0,946.0,max,946.0,946.0,0.0,946.0,462.0,946.0,1848.0,Solution found by ANTIGONE,1.0,Stefan Vigerske,0.0,3696.0,946.0,0.0,0.0,946.0,0.0,0.0,946.0,946.0,0.0,indefinite,0.0,0.0,0.0,0.0,946.0,0.0,0.0,0.0,0.0,0.0,0.0,quadratic,QBN,922.0,1.0,1.0,1.0,0.00412999655834,0.488372093023
285,QPLIB_3651,0.0,0.0,1560.0,0.0,0.0,indefinite,30744.0,0.0,2139.0,861.0,22.0,max,137.0,3294.0,0.0,31000.0,0.0,2.0,0.0,Solution found by SCIP,156.0,Stefan Vigerske,0.0,3294.0,10.0,3803.0,0.0,0.0,0.0,861.0,2276.0,0.0,9.997620509e-10,linear,861.0,0.0,0.0,0.0,256.0,2942.0,984.0,2943.0,576.0,3294.0,0.0,linear,LMQ,85.44891245,861.0,0.00358054328161,0.00245242562316,0.0,0.0
286,QPLIB_3659,0.0,960.0,1697.0,0.0,0.0,indefinite,19000.0,0.0,4577.0,960.0,1697.0,min,0.0,4700.0,0.0,19960.0,0.0,1697.0,0.0,Solution found by SCIP,1.0,Stefan Vigerske,0.0,7480.0,1697.0,6497.0,0.0,0.0,0.0,960.0,5537.0,0.0,1.313722464e-10,linear,960.0,0.0,0.0,0.0,960.0,5537.0,0.0,5538.0,737.0,4700.0,0.0,linear,LGQ,38025000.0,960.0,0.000554761490636,0.00288499312512,0.0,0.0
287,QPLIB_3661,0.0,0.0,12997.0,0.0,0.0,indefinite,106855.0,0.0,12997.0,3221.0,9751.0,min,10816.0,61108.0,0.0,106856.0,0.0,105.0,0.0,,23.0,Stefan Vigerske,0.0,42016.0,565.086957,14245.0,0.0,0.0,0.0,3221.0,23813.0,0.0,,linear,3221.0,0.0,0.0,0.0,1.0,11024.0,12906.0,11025.0,0.0,61108.0,0.0,linear,LMQ,,3221.0,0.000314986442135,0.00145970207774,0.0,0.0
288,QPLIB_3662,0.0,0.0,56.0,0.0,0.0,indefinite,408.0,0.0,32.0,24.0,7.0,min,144.0,72.0,0.0,560.0,0.0,7.0,0.0,Solution found by ALPHAECP,8.0,Stefan Vigerske,0.0,144.0,7.0,79.0,0.0,24.0,0.0,24.0,176.0,0.0,5.5511151229999994e-17,linear,24.0,0.0,0.0,0.0,152.0,55.0,32.0,56.0,0.0,72.0,0.0,linear,LMQ,562656.5828,24.0,0.0397727272727,0.0535714285714,0.0,0.0
289,QPLIB_3670,0.0,0.0,162.0,0.0,0.0,indefinite,3348.0,0.0,864.0,54.0,3.0,min,54.0,162.0,0.0,3402.0,0.0,3.0,0.0,Solution found by ALPHAECP,54.0,Stefan Vigerske,0.0,324.0,3.0,359.0,0.0,54.0,0.0,54.0,918.0,0.0,1.455191523e-11,linear,54.0,0.0,0.0,0.0,54.0,305.0,108.0,306.0,0.0,162.0,0.0,linear,LMQ,114.9487764,54.0,0.0102941176471,0.0185185185185,0.0,0.0
290,QPLIB_3676,0.0,0.0,9030.0,0.0,0.0,indefinite,27000.0,4500.0,9000.0,4500.0,151.0,min,30.0,13500.0,0.0,31530.0,0.0,1.0,0.0,Solution found by CPLEX,4530.0,Stefan Vigerske,0.0,13500.0,1.993377,9150.0,0.0,30.0,0.0,4500.0,9030.0,0.0,6.190074009e-10,linear,4500.0,0.0,0.0,0.0,4530.0,4650.0,9000.0,4651.0,0.0,13500.0,0.0,linear,LMQ,430.5766374,4500.0,0.000381564239117,0.000332225913621,0.0,0.0
291,QPLIB_3677,0.0,0.0,6030.0,0.0,0.0,indefinite,18000.0,3000.0,6000.0,3000.0,101.0,min,30.0,9000.0,0.0,21030.0,0.0,1.0,0.0,Solution found by BARON,3030.0,Stefan Vigerske,0.0,9000.0,1.990099,6100.0,0.0,30.0,0.0,3000.0,6030.0,0.0,2.2204460489999999e-16,linear,3000.0,0.0,0.0,0.0,3030.0,3100.0,6000.0,3101.0,0.0,9000.0,0.0,linear,LMQ,363.0938483,3000.0,0.000571637795288,0.000497512437811,0.0,0.0
293,QPLIB_3680,0.0,0.0,28.0,0.0,0.0,indefinite,244.0,0.0,16.0,12.0,7.0,min,92.0,36.0,0.0,340.0,0.0,7.0,0.0,Solution found by ALPHAECP,4.0,Stefan Vigerske,0.0,72.0,7.0,52.0,0.0,12.0,0.0,12.0,108.0,0.0,0.0,linear,12.0,0.0,0.0,0.0,96.0,40.0,16.0,41.0,0.0,36.0,0.0,linear,LMQ,347691.4107,12.0,0.0593990216632,0.107142857143,0.0,0.0
294,QPLIB_3683,0.0,0.0,42.0,0.0,0.0,indefinite,342.0,0.0,24.0,18.0,7.0,min,126.0,54.0,0.0,474.0,0.0,7.0,0.0,Solution found by ALPHAECP,6.0,Stefan Vigerske,0.0,108.0,7.0,66.0,0.0,18.0,0.0,18.0,150.0,0.0,7.505107646e-14,linear,18.0,0.0,0.0,0.0,132.0,48.0,24.0,49.0,0.0,54.0,0.0,linear,LMQ,397992.2951,18.0,0.0471641791045,0.0714285714286,0.0,0.0
295,QPLIB_3690,0.0,0.0,6020.0,0.0,0.0,indefinite,18000.0,3000.0,6000.0,3000.0,151.0,min,20.0,9000.0,0.0,21020.0,0.0,1.0,0.0,Solution found by SCIP,3020.0,Stefan Vigerske,0.0,9000.0,1.993377,6150.0,0.0,20.0,0.0,3000.0,6020.0,0.0,3.3306690739999997e-16,linear,3000.0,0.0,0.0,0.0,3020.0,3150.0,6000.0,3151.0,0.0,9000.0,0.0,linear,LMQ,557.84865,3000.0,0.000567662876306,0.000498338870432,0.0,0.0
296,QPLIB_3692,0.0,0.0,560.0,0.0,0.0,indefinite,3190.0,560.0,1091.0,528.0,1.0,min,128.0,656.0,0.0,3199.0,0.0,1.0,0.0,Solution found by SCIP,560.0,Stefan Vigerske,0.0,560.0,1.0,1279.0,0.0,0.0,0.0,528.0,1219.0,0.0,1.968203378e-12,linear,528.0,0.0,528.0,0.0,9.0,751.0,528.0,752.0,32.0,656.0,0.0,linear,LMQ,502.417829,528.0,0.0020502204676,0.00221861471861,0.0,0.0
297,QPLIB_3693,552.0,0.0,1128.0,0.0,0.0,linear,0.0,0.0,0.0,1.0,1128.0,max,1128.0,1128.0,0.0,1128.0,552.0,1128.0,2208.0,Solution found by CPLEX,1.0,Stefan Vigerske,0.0,4416.0,1128.0,0.0,0.0,1128.0,0.0,0.0,1128.0,1128.0,0.0,indefinite,0.0,0.0,0.0,0.0,1128.0,0.0,0.0,0.0,0.0,0.0,0.0,quadratic,QBN,1148.0,1.0,1.0,1.0,0.0034706503697,0.489361702128
299,QPLIB_3697,0.0,0.0,56.0,0.0,0.0,indefinite,456.0,0.0,32.0,24.0,7.0,min,168.0,72.0,0.0,632.0,0.0,7.0,0.0,Solution found by ALPHAECP,8.0,Stefan Vigerske,0.0,144.0,7.0,82.0,0.0,24.0,0.0,24.0,200.0,0.0,8.881784196999999e-16,linear,24.0,0.0,0.0,0.0,176.0,58.0,32.0,59.0,0.0,72.0,0.0,linear,LMQ,832795.5853,24.0,0.0380722891566,0.0535714285714,0.0,0.0
301,QPLIB_3699,0.0,0.0,144.0,0.0,0.0,indefinite,5681.0,0.0,792.0,192.0,7.0,max,116.0,384.0,0.0,5834.0,0.0,5.0,0.0,,24.0,Stefan Vigerske,0.0,384.0,6.0,1860.0,0.0,0.0,0.0,192.0,908.0,0.0,,linear,192.0,0.0,0.0,0.0,153.0,1668.0,0.0,1669.0,144.0,384.0,0.0,linear,LMQ,,192.0,0.00345250410111,0.0138888888889,0.0,0.0
302,QPLIB_3701,0.0,0.0,180.0,0.0,0.0,indefinite,4200.0,0.0,1080.0,60.0,3.0,min,60.0,180.0,0.0,4260.0,0.0,3.0,0.0,Solution found by ALPHAECP,60.0,Stefan Vigerske,0.0,360.0,3.0,437.0,0.0,60.0,0.0,60.0,1140.0,0.0,1e-10,linear,60.0,0.0,0.0,0.0,60.0,377.0,120.0,378.0,0.0,180.0,0.0,linear,LMQ,115.2394293,60.0,0.00853160298005,0.0166666666667,0.0,0.0
303,QPLIB_3703,105.0,0.0,225.0,0.0,0.0,linear,450.0,0.0,0.0,1.0,225.0,min,225.0,225.0,0.0,675.0,120.0,225.0,21424.0,Solution found by LOCALSOLVER,1.0,Stefan Vigerske,0.0,42848.0,225.0,30.0,0.0,225.0,0.0,0.0,225.0,225.0,0.0,indefinite,0.0,0.0,0.0,0.0,225.0,30.0,0.0,30.0,0.0,0.0,0.0,quadratic,QBL,388214.0,1.0,0.0967741935484,1.0,0.846380246914,0.466666666667
304,QPLIB_3705,182.0,0.0,378.0,0.0,0.0,linear,0.0,0.0,0.0,1.0,378.0,max,378.0,378.0,0.0,378.0,182.0,378.0,728.0,Solution found by BARON,1.0,Stefan Vigerske,0.0,1456.0,378.0,0.0,0.0,378.0,0.0,0.0,378.0,378.0,0.0,indefinite,0.0,0.0,0.0,0.0,378.0,0.0,0.0,0.0,0.0,0.0,0.0,quadratic,QBN,384.0,1.0,1.0,1.0,0.0101900842642,0.481481481481
305,QPLIB_3706,342.0,0.0,703.0,0.0,0.0,linear,0.0,0.0,0.0,1.0,703.0,max,703.0,703.0,0.0,703.0,342.0,703.0,1368.0,Solution found by CPLEX,1.0,Stefan Vigerske,0.0,2736.0,703.0,0.0,0.0,703.0,0.0,0.0,703.0,703.0,0.0,indefinite,0.0,0.0,0.0,0.0,703.0,0.0,0.0,0.0,0.0,0.0,0.0,quadratic,QBN,682.0,1.0,1.0,1.0,0.00553611933413,0.486486486486
307,QPLIB_3709,288.0,0.0,600.0,0.0,0.0,linear,1200.0,0.0,0.0,1.0,600.0,min,600.0,600.0,0.0,1800.0,312.0,600.0,165300.0,Solution found by ALPHAECP,1.0,Stefan Vigerske,0.0,330600.0,600.0,50.0,0.0,600.0,0.0,0.0,600.0,600.0,0.0,indefinite,0.0,0.0,0.0,0.0,600.0,50.0,0.0,50.0,0.0,0.0,0.0,quadratic,QBL,5726530.0,1.0,0.0588235294118,1.0,0.918333333333,0.48
308,QPLIB_3713,0.0,0.0,126.0,0.0,0.0,indefinite,2436.0,0.0,630.0,42.0,3.0,min,42.0,126.0,0.0,2478.0,0.0,3.0,0.0,Solution found by ALPHAECP,42.0,Stefan Vigerske,0.0,252.0,3.0,296.0,0.0,42.0,0.0,42.0,672.0,0.0,2e-10,linear,42.0,0.0,0.0,0.0,42.0,254.0,84.0,255.0,0.0,126.0,0.0,linear,LMQ,85.88379546,42.0,0.0124158249158,0.0238095238095,0.0,0.0
309,QPLIB_3714,117.0,0.0,120.0,0.0,0.0,linear,120.0,0.0,0.0,1.0,40.0,min,120.0,120.0,0.0,240.0,3.0,40.0,2340.0,Solution found by SCIP,3.0,Stefan Vigerske,0.0,4680.0,40.0,40.0,0.0,120.0,0.0,0.0,120.0,120.0,0.0,indefinite,0.0,0.0,0.0,0.0,120.0,40.0,0.0,40.0,0.0,0.0,0.0,quadratic,QBL,1183.0,1.0,0.0487804878049,1.0,0.325,0.975
310,QPLIB_3719,0.0,0.0,49.0,0.0,0.0,indefinite,371.0,0.0,28.0,21.0,7.0,min,133.0,63.0,0.0,511.0,0.0,7.0,0.0,Solution found by ALPHAECP,7.0,Stefan Vigerske,0.0,126.0,7.0,72.0,0.0,21.0,0.0,21.0,161.0,0.0,5.5511151229999994e-17,linear,21.0,0.0,0.0,0.0,140.0,51.0,28.0,52.0,0.0,63.0,0.0,linear,LMQ,417188.8105,21.0,0.0434782608696,0.0612244897959,0.0,0.0
311,QPLIB_3725,0.0,0.0,824.0,0.0,0.0,indefinite,11828.0,0.0,1171.0,469.0,22.0,max,81.0,1726.0,0.0,11972.0,0.0,2.0,0.0,Solution found by SCIP,84.0,Stefan Vigerske,0.0,1726.0,9.809524,2021.0,0.0,0.0,0.0,469.0,1252.0,0.0,4.547473509e-13,linear,469.0,0.0,0.0,0.0,144.0,1552.0,536.0,1553.0,288.0,1726.0,0.0,linear,LMQ,85.44891308,469.0,0.00472912973268,0.00446622642681,0.0,0.0
312,QPLIB_3726,0.0,0.0,144.0,0.0,0.0,indefinite,7599.0,0.0,816.0,192.0,7.0,max,116.0,384.0,0.0,7752.0,0.0,5.0,0.0,,24.0,Stefan Vigerske,0.0,384.0,6.0,2382.0,0.0,0.0,0.0,192.0,932.0,0.0,,linear,192.0,0.0,0.0,0.0,153.0,2190.0,0.0,2191.0,144.0,384.0,0.0,linear,LMQ,,192.0,0.00349038882355,0.0138888888889,0.0,0.0
313,QPLIB_3727,0.0,0.0,1620.0,0.0,0.0,indefinite,4800.0,800.0,1600.0,800.0,41.0,min,20.0,2400.0,0.0,5620.0,0.0,1.0,0.0,Solution found by SCIP,820.0,Stefan Vigerske,0.0,2400.0,1.97561,1640.0,0.0,20.0,0.0,800.0,1620.0,0.0,2.2204460489999999e-16,linear,800.0,0.0,0.0,0.0,820.0,840.0,1600.0,841.0,0.0,2400.0,0.0,linear,LMQ,209.2548902,800.0,0.00211403766147,0.00185185185185,0.0,0.0
314,QPLIB_3728,0.0,0.0,28.0,0.0,0.0,indefinite,204.0,0.0,16.0,12.0,7.0,min,72.0,36.0,0.0,280.0,0.0,7.0,0.0,Solution found by ANTIGONE,4.0,Stefan Vigerske,0.0,72.0,7.0,47.0,0.0,12.0,0.0,12.0,88.0,0.0,2.775557562e-17,linear,12.0,0.0,0.0,0.0,76.0,35.0,16.0,36.0,0.0,36.0,0.0,linear,LMQ,205054.4585,12.0,0.0662878787879,0.107142857143,0.0,0.0
315,QPLIB_3729,0.0,0.0,1033.0,0.0,0.0,indefinite,6765.0,0.0,408.0,608.0,676.0,min,650.0,5240.0,0.0,6766.0,0.0,51.0,0.0,Solution found by BARON,8.0,Stefan Vigerske,0.0,2050.0,129.125,659.0,0.0,625.0,0.0,608.0,1058.0,0.0,1.316724507e-13,linear,608.0,0.0,0.0,0.0,1.0,51.0,408.0,52.0,0.0,5240.0,0.0,linear,LMQ,-1.120343714,608.0,0.00968952282752,0.00834309879248,0.0,0.0
316,QPLIB_3733,0.0,0.0,138.0,0.0,0.0,indefinite,2484.0,0.0,644.0,46.0,3.0,min,46.0,138.0,0.0,2530.0,0.0,3.0,0.0,Solution found by ALPHAECP,46.0,Stefan Vigerske,0.0,276.0,3.0,283.0,0.0,46.0,0.0,46.0,690.0,0.0,1e-10,linear,46.0,0.0,0.0,0.0,46.0,237.0,92.0,238.0,0.0,138.0,0.0,linear,LMQ,106.3541548,46.0,0.0129107981221,0.0217391304348,0.0,0.0
317,QPLIB_3734,0.0,0.0,2025.0,0.0,0.0,indefinite,30543.0,0.0,7533.0,2754.0,9.0,min,38.0,5508.0,0.0,31220.0,0.0,4.0,0.0,Solution found by ALPHAECP,324.0,Stefan Vigerske,0.0,5508.0,6.25,10444.0,0.0,0.0,0.0,2754.0,7571.0,0.0,6.252776075e-13,linear,2754.0,0.0,0.0,0.0,677.0,7690.0,0.0,7691.0,2025.0,5508.0,0.0,linear,LMQ,-46377.99065,2754.0,0.000394794604061,0.000987654320988,0.0,0.0
318,QPLIB_3738,210.0,0.0,435.0,0.0,0.0,linear,0.0,0.0,0.0,1.0,435.0,max,435.0,435.0,0.0,435.0,210.0,435.0,840.0,Solution found by CPLEX,1.0,Stefan Vigerske,0.0,1680.0,435.0,0.0,0.0,435.0,0.0,0.0,435.0,435.0,0.0,indefinite,0.0,0.0,0.0,0.0,435.0,0.0,0.0,0.0,0.0,0.0,0.0,quadratic,QBN,422.0,1.0,1.0,1.0,0.00887831946096,0.48275862069
319,QPLIB_3745,156.0,0.0,325.0,0.0,0.0,linear,0.0,0.0,0.0,1.0,325.0,max,325.0,325.0,0.0,325.0,156.0,325.0,624.0,Solution found by BARON,1.0,Stefan Vigerske,0.0,1248.0,325.0,0.0,0.0,325.0,0.0,0.0,325.0,325.0,0.0,indefinite,0.0,0.0,0.0,0.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,quadratic,QBN,334.0,1.0,1.0,1.0,0.0118153846154,0.48
320,QPLIB_3748,0.0,0.0,35.0,0.0,0.0,indefinite,225.0,0.0,20.0,15.0,7.0,min,75.0,45.0,0.0,305.0,0.0,7.0,0.0,Solution found by ALPHAECP,5.0,Stefan Vigerske,0.0,90.0,7.0,52.0,0.0,15.0,0.0,15.0,95.0,0.0,0.0,linear,15.0,0.0,0.0,0.0,80.0,37.0,20.0,38.0,0.0,45.0,0.0,linear,LMQ,281408.6353,15.0,0.0605759682224,0.0857142857143,0.0,0.0
321,QPLIB_3750,207.0,0.0,210.0,0.0,0.0,linear,210.0,0.0,0.0,1.0,70.0,min,210.0,210.0,0.0,420.0,3.0,70.0,7245.0,Solution found by SCIP,3.0,Stefan Vigerske,0.0,14490.0,70.0,70.0,0.0,210.0,0.0,0.0,210.0,210.0,0.0,indefinite,0.0,0.0,0.0,0.0,210.0,70.0,0.0,70.0,0.0,0.0,0.0,quadratic,QBL,6348.0,1.0,0.0281690140845,1.0,0.328571428571,0.985714285714
322,QPLIB_3751,147.0,0.0,150.0,0.0,0.0,linear,150.0,0.0,0.0,1.0,50.0,min,150.0,150.0,0.0,300.0,3.0,50.0,3675.0,Solution found by ANTIGONE,3.0,Stefan Vigerske,0.0,7350.0,50.0,50.0,0.0,150.0,0.0,0.0,150.0,150.0,0.0,indefinite,0.0,0.0,0.0,0.0,150.0,50.0,0.0,50.0,0.0,0.0,0.0,quadratic,QBL,2312.0,1.0,0.0392156862745,1.0,0.326666666667,0.98
323,QPLIB_3752,210.0,0.0,441.0,0.0,0.0,linear,18480.0,0.0,0.0,1.0,441.0,min,462.0,441.0,0.0,18921.0,210.0,441.0,3988.0,Solution found by CPLEX,1.0,Stefan Vigerske,0.0,7976.0,441.0,6160.0,0.0,441.0,0.0,0.0,462.0,441.0,0.0,indefinite,0.0,0.0,0.0,0.0,441.0,6160.0,0.0,6160.0,0.0,0.0,0.0,quadratic,QBL,-1306.0,1.0,0.00664738605008,1.0,0.0410117183684,0.454545454545
324,QPLIB_3757,190.0,0.0,420.0,0.0,0.0,linear,24288.0,0.0,0.0,1.0,420.0,min,552.0,420.0,0.0,24708.0,190.0,420.0,1463.0,Solution found by ANTIGONE,1.0,Stefan Vigerske,0.0,2926.0,420.0,8096.0,0.0,420.0,0.0,0.0,552.0,420.0,0.0,indefinite,0.0,0.0,0.0,0.0,420.0,8096.0,0.0,8096.0,0.0,0.0,0.0,quadratic,QBL,-563.0,1.0,0.00552808071696,1.0,0.0165873015873,0.344202898551
325,QPLIB_3762,45.0,0.0,90.0,0.0,0.0,linear,1440.0,0.0,0.0,1.0,90.0,min,90.0,90.0,0.0,1530.0,45.0,90.0,1133.0,Solution found by SCIP,1.0,Stefan Vigerske,0.0,2266.0,90.0,480.0,0.0,90.0,0.0,0.0,90.0,90.0,0.0,indefinite,0.0,0.0,0.0,0.0,90.0,480.0,0.0,480.0,0.0,0.0,0.0,quadratic,QBL,-296.0,1.0,0.035343035343,1.0,0.27975308642,0.5
326,QPLIB_3772,190.0,0.0,380.0,0.0,0.0,linear,13680.0,0.0,0.0,1.0,380.0,min,380.0,380.0,0.0,14060.0,190.0,380.0,2761.0,Solution found by ANTIGONE,1.0,Stefan Vigerske,0.0,5522.0,380.0,4560.0,0.0,380.0,0.0,0.0,380.0,380.0,0.0,indefinite,0.0,0.0,0.0,0.0,380.0,4560.0,0.0,4560.0,0.0,0.0,0.0,quadratic,QBL,-940.0,1.0,0.00811225608419,1.0,0.0382409972299,0.5
327,QPLIB_3775,177.0,0.0,180.0,0.0,0.0,linear,180.0,0.0,0.0,1.0,60.0,min,180.0,180.0,0.0,360.0,3.0,60.0,5310.0,Solution found by ALPHAECP,3.0,Stefan Vigerske,0.0,10620.0,60.0,60.0,0.0,180.0,0.0,0.0,180.0,180.0,0.0,indefinite,0.0,0.0,0.0,0.0,180.0,60.0,0.0,60.0,0.0,0.0,0.0,quadratic,QBL,3990.0,1.0,0.0327868852459,1.0,0.327777777778,0.983333333333
328,QPLIB_3780,0.0,156.0,156.0,0.0,0.0,indefinite,768.0,0.0,0.0,12.0,13.0,min,12.0,288.0,0.0,792.0,0.0,13.0,0.0,Solution found by GUROBI,12.0,Stefan Vigerske,0.0,288.0,13.0,72.0,0.0,0.0,0.0,12.0,168.0,0.0,0.0,linear,12.0,156.0,0.0,0.0,24.0,60.0,0.0,61.0,156.0,288.0,0.0,linear,LIQ,90.6,12.0,0.0645792563601,0.153846153846,0.0,0.0
329,QPLIB_3785,0.0,0.0,56.0,0.0,0.0,indefinite,520.0,0.0,32.0,24.0,7.0,min,200.0,72.0,0.0,728.0,0.0,7.0,0.0,Solution found by ALPHAECP,8.0,Stefan Vigerske,0.0,144.0,7.0,86.0,0.0,24.0,0.0,24.0,232.0,0.0,1.97418748e-11,linear,24.0,0.0,0.0,0.0,208.0,62.0,32.0,63.0,0.0,72.0,0.0,linear,LMQ,508718.0468,24.0,0.0360681728101,0.0535714285714,0.0,0.0
330,QPLIB_3790,19.0,0.0,94.0,0.0,0.0,linear,571.0,94.0,188.0,1.0,94.0,min,7.0,94.0,0.0,665.0,75.0,94.0,4465.0,Solution found by ANTIGONE,1.0,Stefan Vigerske,0.0,8836.0,94.0,283.0,0.0,0.0,0.0,0.0,195.0,94.0,8.881784196999999e-16,indefinite,0.0,0.0,0.0,0.0,94.0,283.0,0.0,283.0,0.0,0.0,94.0,quadratic,QML,97.90443626,1.0,0.0120079451065,1.0,1.0,0.0974358974359
332,QPLIB_3794,0.0,0.0,986.0,0.0,0.0,indefinite,8178.0,0.0,986.0,602.0,493.0,min,576.0,5520.0,0.0,8179.0,0.0,25.0,0.0,Solution found by BARON,14.0,Stefan Vigerske,0.0,2496.0,70.428571,1226.0,0.0,0.0,0.0,602.0,1562.0,0.0,4.440892099e-16,linear,602.0,0.0,0.0,0.0,1.0,624.0,968.0,625.0,0.0,5520.0,0.0,linear,LMQ,-1.127904351,602.0,0.00426751067269,0.00929963003646,0.0,0.0
333,QPLIB_3797,0.0,0.0,60.0,0.0,0.0,indefinite,1965.0,0.0,296.0,56.0,4.0,max,48.0,112.0,0.0,2005.0,0.0,3.0,0.0,Solution found by ALPHAECP,16.0,Stefan Vigerske,0.0,112.0,3.75,679.0,0.0,0.0,0.0,56.0,344.0,0.0,1.136868377e-13,linear,56.0,0.0,0.0,0.0,40.0,623.0,0.0,624.0,60.0,112.0,0.0,linear,LMQ,5122.564501,56.0,0.00857130642955,0.0333333333333,0.0,0.0
334,QPLIB_3798,0.0,0.0,810.0,0.0,0.0,indefinite,3186.0,0.0,810.0,54.0,15.0,min,54.0,810.0,0.0,3240.0,0.0,15.0,0.0,Solution found by ALPHAECP,54.0,Stefan Vigerske,0.0,1512.0,15.0,305.0,0.0,0.0,0.0,54.0,864.0,0.0,4.199201512e-11,linear,54.0,0.0,0.0,0.0,54.0,251.0,810.0,252.0,0.0,810.0,0.0,linear,LMQ,111.2685574,54.0,0.0122549019608,0.0185185185185,0.0,0.0
